fpr,tpr
0.11907066795740562,0.41589861751152074
0.11931268151016457,0.41589861751152074
0.11931268151016457,0.41705069124423966
0.12028073572120039,0.41705069124423966
0.12028073572120039,0.4182027649769585
0.12197483059051308,0.4182027649769585
0.12197483059051308,0.41935483870967744
0.12221684414327202,0.41935483870967744
0.12221684414327202,0.4216589861751152
0.12270087124878994,0.4216589861751152
0.12270087124878994,0.4228110599078341
0.12366892545982575,0.4228110599078341
0.12366892545982575,0.423963133640553
0.12391093901258471,0.423963133640553
0.12391093901258471,0.4251152073732719
0.12415295256534366,0.4251152073732719
0.12415295256534366,0.42626728110599077
0.12439496611810262,0.42626728110599077
0.12439496611810262,0.42857142857142855
0.12487899322362052,0.42857142857142855
0.12487899322362052,0.42972350230414746
0.12512100677637947,0.42972350230414746
0.12512100677637947,0.4308755760368664
0.1256050338818974,0.4308755760368664
0.1256050338818974,0.43202764976958524
0.12633107454017425,0.43202764976958524
0.12633107454017425,0.43317972350230416
0.127541142303969,0.43317972350230416
0.127541142303969,0.4377880184331797
0.12899322362052276,0.4377880184331797
0.12899322362052276,0.4400921658986175
0.12947725072604066,0.4400921658986175
0.12947725072604066,0.4412442396313364
0.12971926427879962,0.4412442396313364
0.12971926427879962,0.4435483870967742
0.13020329138431752,0.4435483870967742
0.13020329138431752,0.4447004608294931
0.13068731848983542,0.4447004608294931
0.13068731848983542,0.44585253456221197
0.1318973862536302,0.44585253456221197
0.1318973862536302,0.4470046082949309
0.13286544046466603,0.4470046082949309
0.13286544046466603,0.44815668202764974
0.13310745401742496,0.44815668202764974
0.13310745401742496,0.44930875576036866
0.13383349467570185,0.44930875576036866
0.13383349467570185,0.45161290322580644
0.1340755082284608,0.45161290322580644
0.1340755082284608,0.4539170506912442
0.13528557599225557,0.4539170506912442
0.13528557599225557,0.45506912442396313
0.13576960309777347,0.45506912442396313
0.13576960309777347,0.45852534562211983
0.13649564375605033,0.45852534562211983
0.13649564375605033,0.4596774193548387
0.13697967086156826,0.4596774193548387
0.13697967086156826,0.4608294930875576
0.13794772507260405,0.4608294930875576
0.13794772507260405,0.4665898617511521
0.13818973862536302,0.4665898617511521
0.13818973862536302,0.46889400921658986
0.13843175217812198,0.46889400921658986
0.13843175217812198,0.4700460829493088
0.1398838334946757,0.4700460829493088
0.1398838334946757,0.47119815668202764
0.14012584704743467,0.47119815668202764
0.14012584704743467,0.47235023041474655
0.14085188770571153,0.47235023041474655
0.14085188770571153,0.47465437788018433
0.14109390125847046,0.47465437788018433
0.14109390125847046,0.47580645161290325
0.14133591481122942,0.47580645161290325
0.14133591481122942,0.4769585253456221
0.14206195546950628,0.4769585253456221
0.14206195546950628,0.478110599078341
0.1430300096805421,0.478110599078341
0.1430300096805421,0.4804147465437788
0.14351403678606,0.4804147465437788
0.14351403678606,0.4861751152073733
0.14375605033881897,0.4861751152073733
0.14375605033881897,0.48847926267281105
0.1442400774443369,0.48847926267281105
0.1442400774443369,0.48963133640552997
0.1447241045498548,0.48963133640552997
0.1447241045498548,0.49078341013824883
0.1452081316553727,0.49078341013824883
0.1452081316553727,0.49193548387096775
0.14593417231364955,0.49193548387096775
0.14593417231364955,0.4930875576036866
0.14714424007744434,0.4930875576036866
0.14714424007744434,0.49539170506912444
0.14811229428848016,0.49539170506912444
0.14811229428848016,0.4965437788018433
0.14980638915779285,0.4965437788018433
0.14980638915779285,0.4988479262672811
0.15029041626331074,0.4988479262672811
0.15029041626331074,0.5011520737327189
0.1505324298160697,0.5011520737327189
0.1505324298160697,0.5034562211981567
0.1510164569215876,0.5034562211981567
0.1510164569215876,0.5057603686635944
0.15246853823814133,0.5057603686635944
0.15246853823814133,0.5069124423963134
0.15295256534365925,0.5069124423963134
0.15295256534365925,0.5092165898617511
0.1531945788964182,0.5092165898617511
0.1531945788964182,0.5103686635944701
0.15440464666021297,0.5103686635944701
0.15440464666021297,0.5126728110599078
0.1553727008712488,0.5126728110599078
0.1553727008712488,0.5138248847926268
0.1558567279767667,0.5138248847926268
0.1558567279767667,0.5149769585253456
0.15658276863504356,0.5149769585253456
0.15658276863504356,0.5172811059907834
0.15755082284607938,0.5172811059907834
0.15755082284607938,0.5184331797235023
0.15779283639883834,0.5184331797235023
0.15779283639883834,0.5195852534562212
0.1585188770571152,0.5195852534562212
0.1585188770571152,0.5207373271889401
0.15876089060987417,0.5207373271889401
0.15876089060987417,0.521889400921659
0.15924491771539206,0.521889400921659
0.15924491771539206,0.5230414746543779
0.15948693126815103,0.5230414746543779
0.15948693126815103,0.5241935483870968
0.15997095837366893,0.5241935483870968
0.15997095837366893,0.5253456221198156
0.1602129719264279,0.5253456221198156
0.1602129719264279,0.5299539170506913
0.16118102613746368,0.5299539170506913
0.16118102613746368,0.5311059907834101
0.1621490803484995,0.5311059907834101
0.1621490803484995,0.533410138248848
0.16408518877057116,0.533410138248848
0.16408518877057116,0.5345622119815668
0.16577928363988384,0.5345622119815668
0.16577928363988384,0.5357142857142857
0.16723136495643756,0.5357142857142857
0.16723136495643756,0.5391705069124424
0.16747337850919652,0.5391705069124424
0.16747337850919652,0.5403225806451613
0.16795740561471442,0.5403225806451613
0.16795740561471442,0.5414746543778802
0.16844143272023232,0.5414746543778802
0.16844143272023232,0.5426267281105991
0.1691674733785092,0.5426267281105991
0.1691674733785092,0.543778801843318
0.1718296224588577,0.543778801843318
0.1718296224588577,0.5460829493087558
0.17303969022265248,0.5460829493087558
0.17303969022265248,0.5472350230414746
0.1732817037754114,0.5472350230414746
0.1732817037754114,0.5483870967741935
0.1744917715392062,0.5483870967741935
0.1744917715392062,0.5495391705069125
0.17618586640851888,0.5495391705069125
0.17618586640851888,0.5518433179723502
0.17666989351403678,0.5518433179723502
0.17666989351403678,0.554147465437788
0.17739593417231364,0.554147465437788
0.17739593417231364,0.5564516129032258
0.17787996127783157,0.5564516129032258
0.17787996127783157,0.5576036866359447
0.17981606969990319,0.5576036866359447
0.17981606969990319,0.5599078341013825
0.18005808325266215,0.5599078341013825
0.18005808325266215,0.5622119815668203
0.1803000968054211,0.5622119815668203
0.1803000968054211,0.5633640552995391
0.18102613746369797,0.5633640552995391
0.18102613746369797,0.5645161290322581
0.18175217812197483,0.5645161290322581
0.18175217812197483,0.565668202764977
0.1824782187802517,0.565668202764977
0.1824782187802517,0.5668202764976958
0.18320425943852855,0.5668202764976958
